Car_Name,Present_Price,Selling_Price,City,Year,Kms_Driven,Fuel_Type,HorsePower,Transmission,Certified,Seller_Type,Distance2
Toyota Rush  2013 X,4095000.000000001,4095000,Nowshera,2013,150000.0,Petrol,1500cc,Automatic,Not Certified,Customer,150000
Toyota Rush  2014 ,3350000.0,3350000,Sukkur,2014,235000.0,Petrol,1500cc,Automatic,Not Certified,Customer,235000
Toyota Rush  2018 ,6700000.0,6700000,Peshawar,2018,63500.0,Petrol,1500cc,Automatic,Not Certified,Customer,63500
Toyota Rush  2018 G M/T,5500000.0,5500000,Karachi,2018,110000.0,Petrol,1500cc,Manual,Not Certified,Customer,110000
Toyota Rush  2019 G A/T,6300000.0,6300000,Karachi,2019,19500.0,Petrol,1500cc,Automatic,Not Certified,Customer,19500
Toyota Rush  2020 G A/T,5500000.0,5500000,Karachi,2020,83880.0,Petrol,1500cc,Automatic,Not Certified,Customer,83880
Toyota Sera  1989 ,1550000.0,1550000,Bahawalpur,1989,10.0,Petrol,1600cc,Manual,Not Certified,Customer,10
Toyota Sienta  2015 ,4945000.0,4945000,Lahore,2015,109500.0,Hybrid,1500cc,Automatic,Not Certified,Customer,109500
Toyota Sienta  2015 G,4575000.0,4575000,Karachi,2015,155000.0,Hybrid,1500cc,Automatic,Not Certified,Customer,155000
Toyota Sienta  2015 X,5500000.0,5500000,Lahore,2015,107000.0,Hybrid,1500cc,Automatic,Not Certified,Customer,107000
Toyota Sienta  2016 ,5350000.0,5350000,Lahore,2016,58000.0,Petrol,1500cc,Automatic,Not Certified,Customer,58000
Toyota Sienta  2016 G,5800000.0,5800000,Islamabad,2016,78000.0,Petrol,1500cc,Automatic,Not Certified,Customer,78000
Toyota Sienta  2016 X,5800000.0,5800000,Multan,2016,132000.0,Hybrid,1500cc,Automatic,Not Certified,Customer,132000
Toyota Sienta  2017 ,5450000.0,5450000,Islamabad,2017,86000.0,Hybrid,1500cc,Automatic,Not Certified,Customer,86000
Toyota Sienta  2017 G,5800000.0,5800000,Faisalabad,2017,98031.0,Petrol,1500cc,Automatic,Certified,PakWheels,98031
Toyota Sienta  2017 X,5700000.0,5700000,Lahore,2017,58000.0,Hybrid,1500cc,Automatic,Not Certified,Customer,58000
Toyota Sienta  2018 ,7100000.0,7100000,Karachi,2018,63039.0,Hybrid,1500cc,Automatic,Not Certified,Customer,63039
Toyota Sienta  2018 G,6600000.0,6600000,Peshawar,2018,68000.0,Petrol,1500cc,Automatic,Not Certified,Customer,68000
Toyota Sienta  2018 X,6875000.0,6875000,Lahore,2018,117000.0,Hybrid,1500cc,Automatic,Not Certified,Customer,117000
Toyota Sienta  2019 ,7500000.0,7500000,Karachi,2019,40863.0,Hybrid,1500cc,Automatic,Not Certified,Customer,40863
Toyota Sienta  2019 G,7350000.0,7350000,Sialkot,2019,90000.0,Petrol,1500cc,Automatic,Not Certified,Customer,90000
Toyota Sienta  2019 X,6900000.0,6900000,Peshawar,2019,65000.0,Hybrid,1500cc,Automatic,Not Certified,Customer,65000
Toyota Sienta  2020 ,6800000.0,6800000,Karachi,2020,19000.0,Petrol,1500cc,Automatic,Not Certified,Customer,19000
Toyota Sienta  2020 G,7000000.0,7000000,Faisalabad,2020,56000.0,Petrol,1500cc,Automatic,Not Certified,Customer,56000
Toyota Sienta  2020 X,7200000.0,7200000,Karachi,2020,40000.0,Hybrid,1500cc,Automatic,Not Certified,Customer,40000
Toyota Sienta  2021 X,5500000.0,5500000,Islamabad,2021,50000.0,Hybrid,1500cc,Automatic,Not Certified,Customer,50000
Toyota Sienta  2023 ,6000000.0,6000000,Gujranwala,2023,123.0,Petrol,1500cc,Automatic,Not Certified,Customer,123
Toyota Sienta  2024 G,6000000.0,6000000,Gujranwala,2024,90000.0,Petrol,1500cc,Automatic,Not Certified,Customer,90000
Toyota Sprinter  1986 ,1550000.0,1550000,Rawalpindi,1986,81000.0,Petrol,1300cc,Manual,Not Certified,Customer,81000
Toyota Sprinter  1987 ,735000.0,735000,Sargodha,1987,300000.0,Petrol,1300cc,Manual,Not Certified,Customer,300000
Toyota Sprinter  1989 ,850000.0,850000,Karachi,1989,52000.0,Petrol,1600cc,Manual,Not Certified,Customer,52000
Toyota Sprinter  1992 ,1600000.0,1600000,Peshawar,1992,249000.0,Petrol,1600cc,Automatic,Not Certified,Customer,249000
Toyota Sprinter  1999 ,2150000.0,2150000,Peshawar,1999,171000.0,Petrol,1500cc,Automatic,Not Certified,Customer,171000
Toyota Starlet  1978 ,380000.0,380000,Karachi,1978,111.0,Petrol,1800cc,Manual,Not Certified,Customer,111
Toyota Starlet  1978 1.0,450000.0,450000,Islamabad,1978,10000.0,Petrol,1000cc,Manual,Not Certified,Customer,10000
Toyota Starlet  1980 ,480000.0,480000,MirpurAK,1980,99000.0,Petrol,1000cc,Manual,Not Certified,Customer,99000
Toyota Starlet  1980 1.0,320000.0,320000,FatehJang,1980,200000.0,Petrol,1000cc,Manual,Not Certified,Customer,200000
Toyota Starlet  1982 1.2,280000.0,280000,Islamabad,1982,150000.0,Petrol,1200cc,Manual,Not Certified,Customer,150000
Toyota Starlet  1983 1.0,480000.0,480000,Karachi,1983,123456.0,Petrol,1000cc,Manual,Not Certified,Customer,123456
Toyota Starlet  1984 1.3,450000.0,450000,Karachi,1984,99999.0,Petrol,1300cc,Manual,Not Certified,Customer,99999
Toyota Starlet  1986 1.3,795000.0,795000,Peshawar,1986,195000.0,Petrol,1300cc,Manual,Not Certified,Customer,195000
Toyota Starlet  1987 1.0,1100000.0,1100000,Multan,1987,86000.0,Petrol,1000cc,Manual,Not Certified,Customer,86000
Toyota Starlet  1988 ,950000.0,950000,Islamabad,1988,51214.0,Petrol,1600cc,Manual,Not Certified,Customer,51214
Toyota Starlet  1988 1.0,1250000.0,1250000,Multan,1988,85500.0,Petrol,1000cc,Manual,Not Certified,Customer,85500
Toyota Starlet  1988 1.3,1500000.0,1500000,Karachi,1988,1.0,Petrol,1300cc,Manual,Not Certified,Customer,1
Toyota Starlet  1994 ,950000.0,950000,Bahawalpur,1994,15.0,Petrol,2000cc,Automatic,Not Certified,Customer,15
Toyota Starlet  1996 ,2280000.0,2280000,Lahore,1996,196000.0,Petrol,1300cc,Automatic,Not Certified,Customer,196000
Toyota Starlet  2021 ,3800000.0,3800000,Sialkot,2021,18.0,Petrol,660cc,Automatic,Not Certified,Customer,18
Toyota Succeed  2002 ,3200000.0,3200000,Gujranwala,2002,120000.0,Petrol,1500cc,Automatic,Not Certified,Customer,120000
Toyota Succeed  2006 ,2600000.0,2600000,Peshawar,2006,280000.0,Petrol,1500cc,Automatic,Not Certified,Customer,280000
Toyota Succeed  2006 TX G Package Limited,3000000.0,3000000,Wahcantt,2006,280000.0,Petrol,1500cc,Automatic,Not Certified,Customer,280000
Toyota Succeed  2007 TX,2780000.0,2780000,Quetta,2007,112876.0,Petrol,1500cc,Automatic,Not Certified,Customer,112876
Toyota Succeed  2007 TX G Package Limited,2680000.0,2680000,Islamabad,2007,156000.0,Petrol,1500cc,Automatic,Not Certified,Customer,156000
Toyota Supra  2021 3.0 Premium,0.0,61500000,Lahore,2021,3000.0,Petrol,3000cc,Automatic,Not Certified,Customer,3000
Toyota Surf  1985 ,1650000.0,1650000,Lahore,1985,250000.0,Diesel,2800cc,Manual,Not Certified,Customer,250000
Toyota Surf  1986 ,3000000.0,3000000,Jaranwala,1986,186000.0,Petrol,2400cc,Automatic,Not Certified,Customer,186000
Toyota Surf  1989 SSR-G 3.0D,2250000.0,2250000,Karachi,1989,135000.0,Diesel,3000cc,Automatic,Not Certified,Customer,135000
Toyota Surf  1991 ,3500000.0,3500000,Islamabad,1991,197000.0,Diesel,3000cc,Automatic,Not Certified,Customer,197000
Toyota Surf  1992 ,3350000.0,3350000,Rawalpindi,1992,130000.0,Petrol,2700cc,Automatic,Not Certified,Customer,130000
Toyota Surf  1992 SSR-G 2.7,2800000.0,2800000,Islamabad,1992,333000.0,Diesel,2700cc,Manual,Not Certified,Customer,333000
Toyota Surf  1992 SSR-X 2.7,2550000.0,2550000,Wahcantt,1992,66500.0,Diesel,2700cc,Automatic,Not Certified,Customer,66500
Toyota Surf  1992 SSR-X 3.0D,3020000.0,3020000,Islamabad,1992,120000.0,Diesel,3000cc,Automatic,Not Certified,Customer,120000
Toyota Surf  1992 SSR-X 3.4,2300000.0,2300000,Lahore,1992,150000.0,Petrol,3400cc,Automatic,Not Certified,Customer,150000
Toyota Surf  1993 ,2870000.0,2870000,Sialkot,1993,168732.0,Diesel,2500cc,Automatic,Not Certified,Customer,168732
Toyota Surf  1993 SSR-X 3.4,2100000.0,2100000,Karachi,1993,300000.0,Petrol,3400cc,Automatic,Not Certified,Customer,300000
Toyota Surf  1994 ,2800000.0,2800000,RahimYarKhan,1994,12345.0,Diesel,3000cc,Automatic,Not Certified,Customer,12345
Toyota Surf  1994 SSR-G 3.0D,3100000.0,3100000,Islamabad,1994,150000.0,Diesel,3000cc,Automatic,Not Certified,Customer,150000
Toyota Surf  1995 ,2850000.0,2850000,Islamabad,1995,200000.0,Diesel,3000cc,Automatic,Not Certified,Customer,200000
Toyota Surf  1995 SSR-G 2.7,2850000.0,2850000,Sahiwal,1995,260000.0,Petrol,2700cc,Automatic,Not Certified,Customer,260000
Toyota Surf  1995 SSR-G 3.0D,2200000.0,2200000,Gujranwala,1995,123456.0,Petrol,3000cc,Automatic,Not Certified,Customer,123456
Toyota Surf  1995 SSR-X 3.4,2450000.0,2450000,Murree,1995,233200.0,Petrol,3400cc,Automatic,Not Certified,Customer,233200
Toyota Surf  1996 ,3800000.0,3800000,Faisalabad,1996,326200.0,Diesel,3000cc,Automatic,Not Certified,Customer,326200
Toyota Surf  1996 SSR-G 2.7,3600000.0,3600000,Haripur,1996,100000.0,Diesel,2700cc,Automatic,Not Certified,Customer,100000
Toyota Surf  1996 SSR-G 3.0D,4100000.0,4100000,Lahore,1996,190000.0,Diesel,3000cc,Automatic,Not Certified,Customer,190000
Toyota Surf  1996 SSR-G 3.4,5000000.0,5000000,Karachi,1996,200292.0,Petrol,3400cc,Automatic,Not Certified,Customer,200292
Toyota Surf  1996 SSR-X 2.7,3350000.0,3350000,Lahore,1996,355000.0,Petrol,2700cc,Automatic,Not Certified,Customer,355000
Toyota Surf  1996 SSR-X 3.0D,2800000.0,2800000,Murree,1996,270000.0,Diesel,3000cc,Automatic,Not Certified,Customer,270000
Toyota Surf  1996 SSR-X 3.4,3700000.0,3700000,Karachi,1996,123.0,Petrol,3400cc,Automatic,Not Certified,Customer,123
Toyota Surf  1997 SSR-G 2.7,3200000.0,3200000,Nowsheracantt,1997,1.0,Petrol,2700cc,Automatic,Not Certified,Customer,1
Toyota Surf  1997 SSR-G 3.0D,4250000.0,4250000,Islamabad,1997,11112.0,Diesel,3000cc,Automatic,Not Certified,Customer,11112
Toyota Surf  1997 SSR-G 3.4,4450000.0,4450000,Karachi,1997,132000.0,Petrol,3400cc,Automatic,Not Certified,Customer,132000
Toyota Surf  1997 SSR-X 2.7,4200000.0,4200000,Islamabad,1997,76000.0,Petrol,2700cc,Automatic,Not Certified,Customer,76000
Toyota Surf  1997 SSR-X 3.0D,2750000.0,2750000,Lahore,1997,101500.0,Diesel,3000cc,Automatic,Not Certified,Customer,101500
Toyota Surf  1998 ,4400000.0,4400000,Lahore,1998,105000.0,Petrol,2700cc,Automatic,Not Certified,Customer,105000
Toyota Surf  1998 SSR-G 2.7,6500000.0,6500000,AhmedPurEast,1998,100000.0,Petrol,2700cc,Automatic,Not Certified,Customer,100000
Toyota Surf  1998 SSR-G 3.0D,5700000.0,5700000,Islamabad,1998,96000.0,Petrol,3000cc,Automatic,Not Certified,Customer,96000
Toyota Surf  1998 SSR-G 3.4,5700000.0,5700000,Islamabad,1998,96000.0,Petrol,3400cc,Automatic,Not Certified,Customer,96000
Toyota Surf  1998 SSR-X 2.7,4500000.0,4500000,Karachi,1998,205000.0,Petrol,2700cc,Automatic,Not Certified,Customer,205000
Toyota Surf  1998 SSR-X 3.4,3500000.0,3500000,Nowsheracantt,1998,258.0,Petrol,3400cc,Automatic,Not Certified,Customer,258
Toyota Surf  1999 ,3850000.0,3850000,Karachi,1999,150000.0,Diesel,3000cc,Automatic,Not Certified,Customer,150000
Toyota Surf  1999 SSR-G 2.7,4500000.0,4500000,Sialkot,1999,194000.0,Petrol,2700cc,Automatic,Not Certified,Customer,194000
Toyota Surf  1999 SSR-G 3.0D,4190000.0,4190000,Karachi,1999,198007.0,Diesel,3000cc,Automatic,Not Certified,Customer,198007
Toyota Surf  1999 SSR-G 3.4,5000000.0,5000000,Gujranwala,1999,175000.0,Petrol,3378cc,Automatic,Not Certified,Customer,175000
Toyota Surf  1999 SSR-X 2.7,4800000.0,4800000,Abbottabad,1999,125000.0,Petrol,2700cc,Automatic,Not Certified,Customer,125000
Toyota Surf  1999 SSR-X 3.0D,3850000.0,3850000,Lahore,1999,156000.0,Petrol,3000cc,Automatic,Not Certified,Customer,156000
Toyota Surf  2000 ,4500000.0,4500000,Quetta,2000,150000.0,Petrol,2700cc,Automatic,Not Certified,Customer,150000
Toyota Surf  2000 SSR-G 2.7,4000000.0,4000000,Abbottabad,2000,254000.0,Petrol,2700cc,Automatic,Not Certified,Customer,254000
Toyota Surf  2000 SSR-G 3.4,4300000.0,4300000,Karachi,2000,177856.0,Petrol,3400cc,Automatic,Not Certified,Customer,177856
Toyota Surf  2000 SSR-X 2.7,4500000.0,4500000,Islamabad,2000,93400.0,Petrol,2700cc,Automatic,Not Certified,Customer,93400
Toyota Surf  2001 ,6800000.0,6800000,Quetta,2001,180000.0,Petrol,3400cc,Automatic,Not Certified,Customer,180000
Toyota Surf  2001 SSR-G 2.7,4600000.0,4600000,Islamabad,2001,200000.0,Petrol,2700cc,Automatic,Not Certified,Customer,200000
Toyota Surf  2001 SSR-X 2.7,4550000.0,4550000,Rawalpindi,2001,155000.0,Petrol,2700cc,Automatic,Not Certified,Customer,155000
Toyota Surf  2002 SSR-G 2.7,4600000.0,4600000,Bahawalpur,2002,95000.0,Petrol,2700cc,Automatic,Not Certified,Customer,95000
Toyota Surf  2002 SSR-G 3.4,8500000.0,8500000,Islamabad,2002,75000.0,Petrol,3400cc,Automatic,Not Certified,Customer,75000
Toyota Surf  2003 ,6500000.0,6500000,Quetta,2003,190000.0,Petrol,2700cc,Automatic,Not Certified,Customer,190000
Toyota Surf  2003 SSR-G 2.7,6500000.0,6500000,Multan,2003,215000.0,Petrol,2700cc,Automatic,Not Certified,Customer,215000
Toyota Surf  2003 SSR-G 3.4,0.0,12500000,Karachi,2003,107000.0,Petrol,3400cc,Automatic,Not Certified,Customer,107000
Toyota Surf  2003 SSR-X 2.7,7600000.0,7600000,Islamabad,2003,79000.0,Petrol,2700cc,Automatic,Not Certified,Customer,79000
Toyota Surf  2004 SSR-G 2.7,6800000.0,6800000,Islamabad,2004,129102.0,Petrol,2700cc,Automatic,Not Certified,Customer,129102
Toyota Surf  2004 SSR-G 3.4,6980000.0,6980000,Hafizabad,2004,165000.0,Petrol,3400cc,Automatic,Not Certified,Customer,165000
Toyota Surf  2004 SSR-X 2.7,7000000.0,7000000,Lahore,2004,110000.0,Petrol,2700cc,Automatic,Not Certified,Customer,110000
Toyota Surf  2005 ,7100000.0,7100000,Lahore,2005,110000.0,Petrol,2700cc,Automatic,Not Certified,Customer,110000
Toyota Surf  2005 SSR-G 2.7,8700000.0,8700000,Peshawar,2005,150000.0,Petrol,2700cc,Automatic,Not Certified,Customer,150000
Toyota Surf  2005 SSR-X 2.7,7200000.0,7200000,Karachi,2005,160000.0,Petrol,2700cc,Automatic,Not Certified,Customer,160000
Toyota Surf  2006 SSR-G 2.7,6900000.0,6900000,Islamabad,2006,124825.0,Petrol,2700cc,Automatic,Not Certified,Customer,124825
Toyota Surf  2006 SSR-X 2.7,8350000.0,8350000,Lahore,2006,195000.0,Petrol,2700cc,Automatic,Not Certified,Customer,195000
Toyota Surf  2007 SSR-G 2.7,8500000.0,8500000,Karachi,2007,120000.0,Petrol,2700cc,Automatic,Not Certified,Customer,120000
Toyota Surf  2007 SSR-G 4.0,0.0,11000000,Islamabad,2007,107000.0,Petrol,4000cc,Automatic,Not Certified,Customer,107000
Toyota Surf  2007 SSR-X 4.0,9900000.0,9900000,Karachi,2007,200000.0,Petrol,4000cc,Automatic,Not Certified,Customer,200000
Toyota Surf  2017 ,4400000.0,4400000,Karachi,2017,1.0,Petrol,2000cc,Automatic,Not Certified,Customer,1
Toyota Tacoma  2008 ,9000000.0,9000000,Karachi,2008,86750.0,Petrol,4000cc,Manual,Not Certified,Customer,86750
Toyota Tacoma  2020 TRD Sport,0.0,26500000,Lahore,2020,27500.0,Petrol,3500cc,Automatic,Not Certified,Customer,27500
Toyota Tacoma  2021 TRD Sport,0.0,33400000,Karachi,2021,14500.0,Petrol,3500cc,Automatic,Not Certified,Customer,14500
Toyota Tank  2019 ,3200000.0,3200000,Gujranwala,2019,50000.0,Petrol,1000cc,Automatic,Not Certified,Customer,50000
Toyota Tank  2019 G Turbo ,3400000.0,3400000,Bhalwal,2019,66000.0,Petrol,1000cc,Automatic,Not Certified,Customer,66000
Toyota Tank  2020 G Turbo ,4250000.0,4250000,Multan,2020,30000.0,Petrol,1000cc,Automatic,Not Certified,Customer,30000
Toyota Tank  2021 ,3755000.0,3754999,Gujranwala,2021,101200.0,Petrol,1000cc,Automatic,Not Certified,Customer,101200
Toyota Tank  2024 G Turbo ,3800000.0,3800000,Gujranwala,2024,30600.0,Petrol,1000cc,Automatic,Not Certified,Customer,30600
Toyota Tercel  1986 DX,1150000.0,1150000,Islamabad,1986,200000.0,Diesel,2000cc,Manual,Not Certified,Customer,200000
Toyota Town Ace  1985 ,1350000.0,1350000,Islamabad,1985,18000.0,Diesel,2000cc,Manual,Not Certified,Customer,18000
Toyota Town Ace  1986 ,985000.0,985000,Depalpur,1986,100000.0,Diesel,2000cc,Automatic,Not Certified,Customer,100000
Toyota Town Ace  1987 ,1650000.0,1650000,Rawalpindi,1987,90000.0,Petrol,1800cc,Manual,Not Certified,Customer,90000
Toyota Town Ace  1991 ,785000.0,785000,Mandibahauddin,1991,7000.0,Diesel,1600cc,Manual,Not Certified,Customer,7000
Toyota Town Ace  1996 1.5 DX,2500000.0,2500000,Karachi,1996,81000.0,Diesel,2200cc,Automatic,Not Certified,Customer,81000
Toyota Town Ace  2009 ,4990000.0,4990000,Hyderabad,2009,3000.0,Petrol,1500cc,Automatic,Not Certified,Customer,3000
Toyota Town Ace  2009 1.5 DX,2300000.0,2300000,Moro,2009,155000.0,Petrol,1500cc,Automatic,Not Certified,Customer,155000
Toyota Town Ace  2010 1.5 DX,2465000.0,2465000,Karachi,2010,85500.0,Petrol,1500cc,Automatic,Not Certified,Customer,85500
Toyota Town Ace  2011 1.5 DX,2250000.0,2250000,Okara,2011,237000.0,Petrol,1500cc,Automatic,Not Certified,Customer,237000
Toyota Town Ace  2012 ,2400000.0,2400000,Deraismailkhan,2012,11111.0,Petrol,1500cc,Automatic,Not Certified,Customer,11111
Toyota Town Ace  2012 1.5 DX,2800000.0,2800000,Islamabad,2012,328669.0,Petrol,1500cc,Manual,Not Certified,Customer,328669
Toyota Tundra  2007 5.7i,8500000.0,8500000,Lahore,2007,115000.0,Petrol,5700cc,Automatic,Not Certified,Customer,115000
Toyota Tundra  2008 5.7i,8800000.0,8800000,Karachi,2008,61213.0,Petrol,5700cc,Automatic,Not Certified,PakWheels,61213
Toyota Tundra  2014 ,0.0,14800000,Karachi,2014,98000.0,Petrol,5700cc,Automatic,Not Certified,Customer,98000
Toyota Tundra  2014 5.7i,0.0,16500000,Karachi,2014,79000.0,Petrol,5700cc,Automatic,Not Certified,Customer,79000
Toyota Tundra  2015 ,0.0,16500000,Karachi,2015,73000.0,Petrol,5700cc,Automatic,Not Certified,Customer,73000
Toyota Tundra  2017 5.7i,0.0,25000000,Lahore,2017,58000.0,Petrol,5700cc,Automatic,Not Certified,Customer,58000
Toyota Tundra  2018 ,0.0,24500000,Karachi,2018,77000.0,Petrol,5700cc,Automatic,Not Certified,Customer,77000
Toyota Tundra  2019 5.7i,0.0,23900000,Karachi,2019,37603.0,Petrol,5700cc,Automatic,Certified,Customer,37603
Toyota Vellfire  2016 2.5,0.0,19500000,Islamabad,2016,55200.0,Petrol,2500cc,Automatic,Not Certified,Customer,55200
Toyota Verossa  2002 2.0,2500000.0,2500000,Islamabad,2002,280985.0,Petrol,2000cc,Automatic,Not Certified,Customer,280985
Toyota Verossa  2003 2.0,2700000.0,2700000,Karachi,2003,74000.0,Petrol,2000cc,Automatic,Not Certified,Customer,74000
Toyota Vitz  1999 ,1750000.0,1750000,Bhakkar,1999,28820.0,Petrol,1000cc,Automatic,Not Certified,Customer,28820
Toyota Vitz  1999 F 1.0,2500000.0,2500000,Kohat,1999,123456.0,Petrol,1000cc,Automatic,Not Certified,Customer,123456
Toyota Vitz  1999 FL 1.0,1800000.0,1800000,Mardan,1999,299999.0,Petrol,1000cc,Automatic,Not Certified,Customer,299999
Toyota Vitz  1999 RS 1.3,1600000.0,1600000,Peshawar,1999,12562.0,Petrol,1300cc,Automatic,Not Certified,Customer,12562
Toyota Vitz  2000 ,1760000.0000000002,1760000,Takhtbai,2000,123456.0,Petrol,1000cc,Automatic,Not Certified,Customer,123456
Toyota Vitz  2000 F 1.0,1850000.0,1850000,Faisalabad,2000,170000.0,Petrol,1000cc,Automatic,Not Certified,Customer,170000
Toyota Vitz  2000 FL 1.0,2350000.0,2350000,Swatmingora,2000,12345.0,Petrol,1000cc,Automatic,Not Certified,Customer,12345
Toyota Vitz  2000 RS 1.3,2100000.0,2100000,Lahore,2000,130000.0,Petrol,1300cc,Automatic,Not Certified,Customer,130000
Toyota Vitz  2001 ,1650000.0,1650000,Karachi,2001,194000.0,Petrol,1000cc,Automatic,Not Certified,Customer,194000
Toyota Vitz  2001 F 1.0,2200000.0,2200000,Peshawar,2001,123.0,Petrol,1000cc,Automatic,Not Certified,Customer,123
Toyota Vitz  2001 F 1.3,1650000.0,1650000,Peshawar,2001,145000.0,Petrol,1300cc,Automatic,Not Certified,Customer,145000
Toyota Vitz  2001 FL 1.0,2050000.0,2050000,Takhtbai,2001,100000.0,Petrol,1000cc,Automatic,Not Certified,Customer,100000
Toyota Vitz  2001 RS 1.3,1840000.0,1839999,Peshawar,2001,140000.0,Petrol,1300cc,Automatic,Not Certified,Customer,140000
Toyota Vitz  2001 RS 1.5,990000.0,990000,Swat,2001,90000.0,Petrol,1500cc,Automatic,Not Certified,Customer,90000
Toyota Vitz  2002 F 1.0,1870000.0,1870000,Peshawar,2002,123456.0,Petrol,1000cc,Automatic,Not Certified,Customer,123456
Toyota Vitz  2002 F 1.3,1650000.0,1650000,Quetta,2002,60000.0,Petrol,1300cc,Automatic,Not Certified,Customer,60000
Toyota Vitz  2002 FL 1.0,2000000.0,2000000,Mardan,2002,50000.0,Petrol,1000cc,Automatic,Not Certified,Customer,50000
Toyota Vitz  2002 RS 1.3,2100000.0,2100000,Rawalpindi,2002,158500.0,Petrol,1300cc,Automatic,Not Certified,Customer,158500
Toyota Vitz  2003 ,1870000.0,1870000,Quetta,2003,173737.0,Petrol,1000cc,Automatic,Not Certified,Customer,173737
Toyota Vitz  2003 F 1.0,2150000.0,2150000,Islamabad,2003,184000.0,Petrol,1000cc,Automatic,Not Certified,Customer,184000
Toyota Vitz  2003 F 1.3,2000000.0,2000000,Sialkot,2003,100000.0,Petrol,1300cc,Automatic,Not Certified,Customer,100000
Toyota Vitz  2003 FL 1.0,2100000.0,2100000,Quetta,2003,100000.0,Petrol,1000cc,Automatic,Not Certified,Customer,100000
Toyota Vitz  2003 RS 1.3,2600000.0,2600000,Peshawar,2003,73000.0,Petrol,1300cc,Automatic,Not Certified,Customer,73000
Toyota Vitz  2004 ,2250000.0,2250000,Mardan,2004,10000.0,Petrol,1000cc,Automatic,Not Certified,Customer,10000
Toyota Vitz  2004 F 1.0,1875000.0,1875000,Peshawar,2004,160000.0,Petrol,1000cc,Automatic,Not Certified,Customer,160000
Toyota Vitz  2004 F 1.3,2100000.0,2100000,Peshawar,2004,250000.0,Petrol,1300cc,Automatic,Not Certified,Customer,250000
Toyota Vitz  2004 FL 1.0,2800000.0,2800000,Sukkur,2004,63000.0,Petrol,1000cc,Automatic,Not Certified,Customer,63000
Toyota Vitz  2004 RS 1.3,1950000.0,1950000,Quetta,2004,12345.0,Petrol,1300cc,Automatic,Not Certified,Customer,12345
Toyota Vitz  2004 RS 1.5,1680000.0,1680000,Islamabad,2004,100000.0,Petrol,1500cc,Automatic,Not Certified,Customer,100000
Toyota Vitz  2005 ,2270000.0,2270000,Islamabad,2005,92000.0,Petrol,1000cc,Automatic,Not Certified,Customer,92000
Toyota Vitz  2005 B 1.0,1825000.0,1825000,Karachi,2005,120152.0,Petrol,1000cc,Automatic,Not Certified,Customer,120152
Toyota Vitz  2005 B Intelligent Package 1.0,1900000.0,1900000,Okara,2005,150000.0,Petrol,1000cc,Automatic,Not Certified,Customer,150000
Toyota Vitz  2005 B S Edition 1.0,2350000.0,2350000,Islamabad,2005,171000.0,Petrol,1000cc,Automatic,Not Certified,Customer,171000
Toyota Vitz  2005 F 1.0,2435000.0,2435000,Karachi,2005,103000.0,Petrol,1000cc,Automatic,Not Certified,Customer,103000
Toyota Vitz  2005 F 1.3,2275000.0,2275000,Chakwal,2005,150000.0,Petrol,1300cc,Automatic,Not Certified,Customer,150000
Toyota Vitz  2005 FL 1.0,1900000.0,1900000,Peshawar,2005,135000.0,Petrol,1000cc,Automatic,Not Certified,Customer,135000
Toyota Vitz  2005 U 1.3,2200000.0,2200000,Quetta,2005,12345.0,Petrol,1300cc,Automatic,Not Certified,Customer,12345
Toyota Vitz  2005 iLL 1.0,2450000.0,2450000,Islamabad,2005,205000.0,Petrol,1000cc,Automatic,Not Certified,Customer,205000
Toyota Vitz  2005 iLL 1.3,2600000.0,2600000,Peshawar,2005,317353.0,Petrol,1300cc,Automatic,Not Certified,Customer,317353
Toyota Vitz  2006 ,2300000.0,2300000,Nowsheracantt,2006,11.0,Petrol,1000cc,Automatic,Not Certified,Customer,11
Toyota Vitz  2006 B 1.0,2340000.0,2340000,Islamabad,2006,250000.0,Petrol,1000cc,Automatic,Not Certified,Customer,250000
Toyota Vitz  2006 B Intelligent Package 1.0,2650000.0,2650000,Lahore,2006,80000.0,Petrol,1000cc,Automatic,Not Certified,Customer,80000
Toyota Vitz  2006 B S Edition 1.0,2100000.0,2100000,Akorakhattak,2006,225000.0,Petrol,1000cc,Automatic,Not Certified,Customer,225000
Toyota Vitz  2006 F 1.0,2525000.0,2525000,Lahore,2006,58950.0,Petrol,1000cc,Automatic,Not Certified,Customer,58950
Toyota Vitz  2006 F 1.3,2725000.0,2725000,Islamabad,2006,82500.0,Petrol,1300cc,Automatic,Not Certified,Customer,82500
Toyota Vitz  2006 RS 1.3,2750000.0,2750000,Islamabad,2006,150000.0,Petrol,1300cc,Automatic,Not Certified,Customer,150000
Toyota Vitz  2006 RS 1.5,2250000.0,2250000,Sialkot,2006,79000.0,Petrol,1500cc,Automatic,Not Certified,Customer,79000
Toyota Vitz  2006 U 1.0,2375000.0,2375000,Sialkot,2006,180000.0,Petrol,1000cc,Automatic,Not Certified,Customer,180000
Toyota Vitz  2006 U 1.3,2400000.0,2400000,Taxila,2006,89000.0,Petrol,1300cc,Automatic,Not Certified,Customer,89000
Toyota Vitz  2006 iLL 1.0,2350000.0,2350000,Islamabad,2006,100000.0,Petrol,1000cc,Automatic,Not Certified,Customer,100000
Toyota Vitz  2006 iLL 1.3,2600000.0,2600000,Daska,2006,145000.0,Petrol,1300cc,Automatic,Not Certified,Customer,145000
